date,IBM,AAPL,GOOG,BA,JPM,GS,KO,JNJ,AXP,UNP,LDOS,LMT,PFE,CVX,LHX,ATO,LLY,OXY,CVS,TSLA,F,NVDA,AMD,INTC,ACN,FDS,ATVI,VMC,DD,NUE,EMN,MCD,X,EQIX,STOR,MRO,STZ,PM,TAP,COST,GIS,HRL,CNP,CAT,MMM,GE,LVMHF,TGT,CZR,LVS,FITB,BLK,NOVN,BABA,JD,BIDU,TCEHY,DRI,DHI,PARA,KKR,BX,NCLH,CALM,DPZ,ELY,LULU,MTH,ILMN,WTW,CPT,CME,ISRG,ZTS,MRK,BMY,PSX,MU,AIG,EA,FB,SBUX,MAR,REGN,BIIB,VRTX,ALB,AMZN,LYV,PEGA,MVIS,VEEV,CYBR,GME,DHR,T,IDXX,A,CNC,MOS,NEE,AWK
10/02/2019,135.3372,54.74,1176.63,367.36,113.25,198.25,53.08,132,112.86,152.02,82.96,378.16,32.8938,112.29,203.27,111.5,107,42.94,61.5,48.626,8.61,43.26,28.31,49.39,184.85,235.98,52.25,145.49,67.24,49.32,70.1,206.27,10.94,561.52,37.28,11.3,206.79,76.72,56.72,285.11,52.91,42.74,29.12,119.96,155.65,68.08,417.04,105.16,39.84,56.5,25.94,420.36,85.13,165.77,28.06,102.62,41.09,115.86,51.4,38.52,25.38,46.66,49.14,37.59,241.75,18.55,189.13,69.95,288.29,184.21,110.88,207.84,170.63,122.29,77.8268,49.21,98.24,41.98,53.47,94.25,174.6,84.32,120.33,280.72,221.26,170.5,66.57,1713.23,66.94,68.52,0.5799,151.06,100.08,5.32,137.11,37.08,268.71,73.35,42.73,20.07,57.2775,123.15
10/03/2019,135.6524,55.205,1187.83,372.07,112.19,197.24,53.84,131.19,112.55,153.67,83,380.06,33.6048,113.15,206.21,111.79,107.29,43.2,61.22,46.606,8.71,45.3275,28.68,50.03,185.81,238.19,54.07,145.3,68.12,49.57,70.82,210.03,10.79,575.75,37.73,11.66,194.26,76.77,56.62,289,53.37,43.05,28.9,120.04,155.23,69.68,416.4,106.62,39.31,55.95,26.08,419.61,85.9,169.48,28.8,104.32,41.68,115.45,51.34,38.45,25.68,47.62,48.14,37.66,243.35,18.5,190.15,69.96,297,184.99,111.91,209.43,173.023,124.28,78.8947,49.55,98.87,43.46,53.21,94.34,179.38,84.67,119.02,282.93,222.5,172.42,67.23,1724.42,68.4,70.76,0.581,148.97,104.82,5.42,138.81,37.19,270.03,73.87,43.23,19.73,57.5425,123.73
10/04/2019,136.5789,56.753,1209,375.7,114.62,200.8,54.54,133.66,114.41,156.32,83.63,384.95,34.0598,113.85,207.77,113.14,108.2,43.07,62.24,46.286,8.74,45.4925,29.01,50.92,189.64,241.04,55.44,147.07,68.15,50.08,71.07,211.69,10.77,581.65,38.05,11.56,193.74,78.28,56.63,291.67,54.3,43.74,29.25,121.04,155.82,68.56,420,109.1,39.1,56,26.5,427.44,84.71,170.34,28.99,104.47,41.4186,116.42,52.54,39.04,25.88,46.93,48.44,37.97,242.13,18.75,193.12,72.28,302.34,188.65,112.78,216.02,176.393,127.05,81.0497,50.75,100.86,44.55,54.43,95.61,180.45,85.92,120.86,283.81,224,172.05,66.32,1739.65,69.49,73.63,0.7414,154,104.795,5.55,141.65,37.51,276.6,75.88,43.57,19.39,58.3975,125.78
10/07/2019,134.9456,56.765,1207.68,376.54,114.37,200.4,53.87,133.16,113.65,155.91,83.8,383.78,33.965,113.26,205.77,112.69,107.83,42.18,61.99,47.544,8.68,46.0825,28.93,50.62,186.81,239.44,55.41,147.63,66.7,49.68,70.41,211.92,10.92,577.31,37.86,11.41,188.74,77.17,56.17,293.41,54.5,43.7,28.83,120.25,153.52,68.48,416.28,107.95,39.82,54.95,26.29,423.17,85,168.32,28.85,101.47,41,115.79,52.33,38.76,26.26,45.9,48.56,38.61,242.21,18.64,191.66,72.18,301.63,187.59,112.54,213.33,175.533,126.07,80.4681,50.88,101.36,44.16,53.63,93.57,179.68,85.85,119.2,285.1,226.99,169.55,65.68,1732.66,69.47,74.51,0.7408,152.62,105.59,5.49,139.68,37.66,272.05,75.1,43.82,19.2,58.1375,124.57
10/08/2019,132.1756,56.1,1189.13,374.1,111.82,197.37,53.58,131.84,112.54,151.47,81.84,382.12,33.5858,111.71,209.25,111.24,107.19,40.83,60.38,48.01,8.54,44.3075,28.23,49.725,182.2,234.28,54.13,147.35,64.92,48.65,68.64,211.11,11.03,569.5,37.77,11.09,189.52,76.37,55.34,291.89,54.15,43.08,28.18,117.97,150.74,66.24,423.52,108.52,38.97,53.47,25.45,413.16,85.4,161.93,27.73,99.53,40.66,113.94,52.92,37.17,25.7,45.61,47.17,38.98,253.48,18.91,191.37,71.68,288.36,184.36,112.76,212.14,169.667,125.38,79.4192,50.36,100.82,42.635,52.42,92.54,177.75,84.91,117.67,290.83,221.94,168.73,63.7,1705.51,67.57,73.07,0.738,146.43,103.28,5.23,135.62,37.48,267.72,72.49,42.76,18.55,57.4925,123.88
10/09/2019,133.4078,56.758,1202.31,374.96,112.63,196.85,53.83,129.22,113.92,153.23,82.7,384.61,33.8323,113.14,208.94,111.32,107.3,40.84,60.8,48.906,8.56,45.1775,28.46,50.48,184.34,240.92,53.43,148.26,64.81,48.8,69.35,212.83,10.09,575,38,11.19,191.46,77.45,55.51,296.9,54.16,42.84,28.14,119.44,150.99,66.8,425.96,110.36,39.09,54.17,25.655,417.17,86.69,165.19,28.38,99.9,40.56,112.47,52.65,37.61,26.23,46.47,47.21,39.15,248.19,19.84,192.16,71.83,296.96,186.2,113.14,215.13,171.373,126.43,80.2678,50.83,102.71,42.875,53.04,92.88,179.85,85.85,118.49,298.36,222.13,170.22,63.6,1721.99,68.2,74.91,0.7,149.33,106.1,4.99,137.2,37.05,271.91,73.47,43.82,18.82,58.34,124.87
10/10/2019,134.8023,57.523,1208.67,371,114.21,199.87,53.66,129.06,115.02,155.77,83.05,386.88,33.9271,114.59,209.93,110.85,106.92,41.03,62.14,48.948,8.62,45.7575,28.38,51.11,183.83,241.43,53.69,148.5,63.14,50.21,69.79,211.76,10.14,572.2,37.8,11.4,192.71,77.75,55.72,297.14,54.61,41.67,28.16,122.69,152.31,67.6,423.71,110.57,40.06,54.79,26.18,420.38,85.96,166.07,28.58,103.85,40.93,112.03,52.5,37.66,26.17,46.51,48.09,39.47,254.77,19.8,198.13,70.6,298.18,187.69,113.64,215.89,170.41,127.41,79.8673,50.78,106.6,43.28,54.06,92.53,180.03,85.96,118.19,300.77,223,172.41,65.46,1720.26,67.61,74.31,0.7592,150.29,101.98,5.05,138.76,37.42,272.24,74,44.09,19.34,58,125.05
10/11/2019,136.3592,59.053,1215.45,374.92,116.14,204.68,53.3,131.33,116.4,161.39,83.16,381.47,34.2304,116.15,208.94,111.36,108.36,41.12,62.94,49.578,8.78,46.4975,29.75,52.09,184.97,245.3,54.82,147.44,65.16,52.68,72.61,209.02,11.34,566.61,37.65,11.74,193.08,77.95,56.06,297.6,54.35,41.16,28.27,128.4,158.1,70.4,429.58,111.83,42.21,57.58,26.85,434,86.33,172.94,29.71,104.66,41.61,113.04,51.99,38.43,26.3,47.11,49.16,39.31,257.79,20.18,201.62,70.76,302.58,188.1,112.82,212.83,172.677,128.47,80.4204,51.61,106.53,45.1,54.42,94.19,184.19,86.36,121.18,305.44,223.21,173.59,68.91,1731.92,68.14,75.94,0.71,152.04,104.39,5.37,138.72,37.58,276.8,75.3,44.27,20.72,57.385,123.69
10/14/2019,135.6715,58.968,1217.14,373.18,116.45,205.82,53.3,130.72,116.39,159.55,82.46,382.61,34.4105,116.18,206.64,111.36,107.9,40.51,62.99,51.392,8.82,46.6325,30.53,51.64,185.5,244.02,55.01,146.67,64.8,51.73,72.29,208.38,11.16,567.5,37.6,11.78,192.97,78.03,56.24,297.52,54.01,40.97,27.89,128.38,160.51,69.76,428.37,111.15,42.37,57.01,26.99,434.21,86.4,171.16,29.83,105.46,41.49,110.45,52.29,37.94,26.13,46.5,49.33,39.005,252.2,20.41,203.04,71.36,310.31,187.64,112.71,212.35,172.96,126.59,80.7541,51.56,106.65,44.86,54.21,93.88,183.28,86.62,120.1,303.82,225.76,176.14,67.56,1736.43,67.75,75.92,0.66,153.23,103.03,5.58,138.8,37.47,275.68,75.18,43.9,20.06,57.225,121.73
10/15/2019,136.5885,58.83,1243.01,370.96,119.96,206.46,53.51,132.84,117.59,163.14,82.23,382.75,34.6001,116.31,205.52,109.99,109.7,40.8,64.83,51.578,9.07,49.0925,30.72,52.65,187,246.2,55.56,146.99,65.56,52.81,72.92,207.22,11.43,571.65,37.63,11.84,196.76,78.32,56.68,298.39,53.61,41.01,28.18,131.03,162.98,71.12,436,111.89,42.86,57.31,27.375,444.45,86.14,175.29,31,107.2,42.085,110.29,52.63,38.07,26.79,47.09,49.61,39.09,255.73,20.48,203.89,72.71,312.17,188,111.94,212.57,176.07,128.71,81.0879,51.83,107.3,46.455,54.68,95.15,188.89,86.45,121.11,299.4,226.06,176.09,67.87,1767.38,67.93,75.99,0.6633,156.47,105.35,5.61,137.59,37.9,282.26,75.75,45.21,20.17,56.885,120.8
10/16/2019,135.7384,58.593,1243.64,372.43,119.68,207.42,53.49,135.17,117.41,163.31,81.34,382.84,34.4485,115.11,206.78,111.11,107.95,40.34,65.41,51.95,9.07,48.5525,30.81,52.445,186.57,248.95,55.59,147.21,66.61,51.52,73.05,208.3,10.48,567.89,37.57,11.62,198.48,79.1,56.32,298.78,52.65,40.56,28.62,130.19,162.18,71.2,441.4,112.19,42.81,57.41,27.165,446.4,85.51,177.12,31.24,108.28,41.88,110,53.67,38.1,26.77,46.81,49.33,39.3,255.96,20.52,203.08,74.01,309.67,188.59,113.45,212.01,176.747,127.93,80.5253,51.51,106.26,45.16,54.34,96.22,189.55,86.71,121.09,301.57,227.72,177.72,67.58,1777.43,67.73,74.71,0.7001,149.88,102.11,5.88,137.39,37.79,279.57,75.27,45.54,20.06,57.4775,121.63
10/17/2019,128.2403,58.82,1253.07,369.06,120.35,206.46,53.79,136.17,119.1,163.68,81.71,377.06,34.5622,115.35,200.94,111.84,108.46,40.33,66.5,52.394,9.11,48.5725,31.14,51.86,186.04,251.77,55.59,147.73,66.23,51.75,72.72,206.85,10.63,571.84,37.64,11.55,197.29,79.85,57,302.4,52.96,40.86,28.71,132.07,163.54,72.32,441.55,113.23,42.9,57.35,27.08,450.67,85.14,176.85,30.74,107.65,42.05,109.14,53.49,37.78,27.28,47.8,49.78,40.19,256.45,20.53,204.96,74.47,310.55,187.89,114.09,213.01,176.467,128.47,79.9055,52.42,107.21,45.5,54.06,96.76,190.39,86.29,120.57,300.19,225.6,176.23,68.22,1787.48,68.5,74.6,0.691,148.89,101.94,6.03,137.77,37.81,282.13,74.92,47.18,19.64,57.7725,122.42
10/18/2019,128.0779,59.103,1245.49,344,120.56,206.52,54.78,127.7,116.76,161.5,81.62,372.48,34.5622,114.74,198.08,111.6,108.64,40.45,66.16,51.39,9.29,47.6225,30.97,51.36,187.08,249.74,54.54,146.04,65.53,51.68,73.09,208.5,10.72,576.41,37.9,11.3,197.02,80.55,56.98,302.86,52.55,40.81,28.64,130.71,163.1,71.68,444,112.81,43.04,57.46,27.33,445.04,85.95,169.13,29.93,103.74,41.65,110.45,53.97,36.75,27.45,48.39,50.21,40.17,255.7,20.78,207.11,75,309.44,187.77,114.73,213.17,188.75,128.12,80.7446,53.03,107.2,43.47,53.97,95.13,185.85,86.03,121.05,297.99,220.06,183.53,67.13,1757.51,67.01,74.19,0.7051,142.9,99.18,5.94,138.01,38.47,282.83,74.57,46.88,19.55,58.12,122.41
10/21/2019,126.6356,60.128,1246.15,331.06,123.55,209.25,54.23,128.02,119.05,167.07,80.84,374.05,34.5622,116.61,199.66,111.88,107.91,40.82,65.7,50.7,9.03,49.0025,32.03,52.13,187.34,250.01,55.51,146.63,65.94,51.79,73.62,209.85,10.64,577.35,38.58,11.53,194.58,81.8,57.16,301.08,52.51,40.64,28.74,132.23,165.94,70.32,446,113.68,43.4,57.97,28.02,453.65,85.47,173.52,31.03,104.36,41.55,110.16,53.17,36.35,27.79,49.09,50.95,39.77,257.52,20.76,205.28,74.8,313.83,190.05,114.96,206.07,187.567,126.45,80.592,53.2,108.2,45.22,54.55,95.81,189.76,85.35,123,301.31,223.51,191.06,67.24,1785.66,67.71,75.08,0.716,145.06,100.34,5.93,138.23,38.23,278.88,75.48,45.77,19.47,58.2,122.3
10/22/2019,127.9538,59.99,1242.8,337,124.79,209.6,53.85,129.2,118.61,170.77,79.29,373.68,34.5338,117.8,200.67,112.33,109.84,42.22,66.56,51.116,9.07,48.9025,31.51,52.01,182.72,250.64,54.52,145.75,65.87,53.14,74.23,199.27,11.22,569.93,38.43,11.73,196.81,81.17,59.3,299.97,51.09,40.53,29.29,133.69,167.54,72.48,445.7,113.19,43.59,58.62,28.3,450.32,86.37,169.89,30.27,103.63,41.29,108.82,53.3,36.34,27.47,49.1,49.97,39.68,258.94,20.84,204.4,75.07,309.05,188.78,114.3,202.02,178.583,122.81,77.5217,54.42,108.77,44.66,53.24,94.3,182.34,83.46,122.05,305.02,281.87,190.51,66.79,1765.73,67.28,73.93,0.7984,141.33,97,6.39,137.08,38.17,270.84,74.69,48.75,19.68,59.06,122.39
10/23/2019,128.3549,60.795,1259.13,340.5,125.12,211.32,54.64,129.9,116.49,170.03,79.24,373.09,34.8561,117.98,200.38,113.01,107.4,42.92,65.6,50.936,9.21,48.7725,31.36,51.72,184.07,253.01,54.8,144.49,66.64,52.97,74.82,199.21,11.17,566.62,38.87,12.01,197.54,81.78,59.47,297.32,51.18,40.78,29.6,135.34,168.76,73.12,447.74,111.36,43.9,59.22,28.27,457.06,86.9,169.92,30.76,104.15,40.59,110.4,53.34,36.49,28.6,51.51,50.69,39.66,256,21.16,205.46,74.38,312.59,184.77,114.45,202.23,179.95,121.8,79.0187,54.77,109,44.66,53.15,95.71,186.15,82.74,123.49,305.77,278.82,194.47,67.46,1762.17,67.18,74,0.7367,142.27,96.94,6.43,138.45,37.74,267.93,74.98,48.39,20.17,59,121.94
10/24/2019,128.0588,60.895,1260.99,344.55,125.03,211.05,54.61,127.5,116.41,170.39,80.04,374.74,34.4959,117.58,204.1,113.42,107.84,42.29,64.84,59.936,8.6,49.215,31.72,52.23,185,253.22,55.44,145.4,66.26,52.71,75.05,196.02,11.27,563.34,38.94,11.94,196.69,81.45,58.9,297.05,51.11,40.87,30.16,133.85,161.89,71.6,444.96,110.25,44.33,61.16,28.19,454.66,86.86,172.55,30.72,103.69,40.39,110.41,53.98,35.75,27.91,52.05,50.97,39.5,263.6,20.9,206.84,76.38,315.5,187.34,114.17,203.25,182.65,122.95,78.7422,54.37,110.63,47.1,52.9,95.98,186.38,83.18,124.3,306.21,285.68,194.49,69.45,1780.78,67.85,74.49,0.7225,144.85,100.79,6.42,136.44,36.82,268.33,75,47.64,19.92,59.3875,122.31
10/25/2019,129.3674,61.645,1265.13,339.83,126.03,214.23,53.75,128.35,118.26,172.33,79.98,370.73,34.8561,118.67,200.96,112.3,110.2,42.53,65.1,65.626,8.72,51.135,32.71,56.46,183.07,254.07,55.26,147.08,66.85,53.82,76.28,194.61,11.71,565.74,38.89,11.98,195.84,81.98,56.84,296.5,50.51,40.57,29.54,139.73,166.09,72,444.82,109.02,45.03,61.22,29.05,459.8,87.64,174.31,31.16,103.87,40.62,112.37,53.71,36.04,28.15,52.86,51.47,39.62,271.75,21.16,208,75.11,290.64,184.98,113.83,200.46,183.09,124.36,78.437,54.98,114.42,48.03,52.8,96.31,187.89,83.38,126.18,308.56,288.04,194.02,63.59,1761.33,69.06,74.56,0.696,146.77,100.05,6.35,135.87,36.91,268.29,75.39,48.23,20.54,59.22,121.11
10/28/2019,129.8736,62.263,1290,340.88,126.51,217.75,53.57,129.18,118.58,170.75,80.81,371.84,35.3395,118.48,200.59,110.94,112.99,42.28,65.88,65.542,8.61,51.6975,33.69,56.76,182.87,257.89,54.56,145.71,67.59,54.73,78.15,191.78,12.31,567.13,39.1,11.94,192.92,82.09,54.57,298.94,50,40.49,29.14,140.06,169.06,72.56,445.12,109.72,45.08,62.4,29.44,466.56,86.79,178.68,31.73,104.86,41.1,111.35,51.82,35.85,28.7,52.79,51.89,40.68,269.46,21.03,205.97,72.18,304.06,183.38,113.27,200.66,186.217,125.13,78.3798,55.59,117.25,48.69,52.55,96.72,189.4,83.6,126.6,310.46,295.54,197.89,63.74,1777.08,70,75.27,0.7053,148.37,101.17,6.19,136.21,38.49,266.42,76.15,48.6,20.58,58.3075,119.56
10/29/2019,127.82,60.823,1262.62,348.93,126.43,217.64,53.41,129.1244,117.42,170.19,86.39,371.1,36.2211,118.13,202.99,111.56,111.67,42.33,65.89,63.244,8.64,50.73,33.03,56.34,184.8,256.33,54,144.27,67.34,54.63,78.15,192.62,12.22,567.52,39.29,12.01,192.98,81.85,54.69,295.86,50.46,40.84,29.04,141.33,168.81,72.56,448.1,108.15,44.87,62,29.63,466.16,86.09,176.89,31.78,102.9,40.15,113.75,51.56,36.19,28.64,52.95,52.62,40.66,263.18,20.53,205.58,71.97,301.79,185.65,113.45,201,185.39,126.16,81.1451,55.77,118.96,48.11,52.1,94.41,189.31,84.13,126.53,311,297.5,199.28,63.03,1762.71,70,75.01,0.742,145.72,101.28,5.81,137.27,38.06,270.87,76.17,49.91,20.61,58.15,119.59
10/30/2019,129.1859,60.815,1261.29,346.06,125.73,215.81,53.94,132.84,118.07,167.95,86.69,378.64,36.4771,116.36,207.82,112.33,112.72,41.36,67.05,63.002,8.54,50.75,33.13,56.6,186.58,253.68,55.87,144.64,65.59,54.36,77.2,196.89,12.01,571.16,39.93,11.56,191.54,81.21,53,299.84,50.71,40.89,29.08,140.34,168.37,80.88,445.684,107.93,44.35,62.54,29.28,466.94,86.45,177.53,31.69,102.93,40.37,112.99,52.19,35.58,28.82,52.97,51.19,40.21,270.9,20.73,205.85,72.31,296.51,190.24,114.6,204.97,185.44,127.6,82.213,56.87,116.45,47.88,52.61,96.72,188.25,84.19,126.44,306.28,299.89,195.48,62.67,1779.99,71.23,75.72,0.755,147.22,103.95,5.73,138.25,38.2,273.85,76.12,54.04,20.18,58.865,120.97
10/31/2019,127.7341,62.19,1260.11,339.91,124.92,213.38,54.43,132.04,117.28,165.46,86.23,376.68,36.3728,116.14,206.31,112.48,113.95,40.5,66.39,62.984,8.59,50.255,33.93,56.53,185.42,253.52,56.03,142.87,65.91,53.85,76.04,196.7,11.51,566.78,40.5,11.53,190.33,81.44,52.72,297.11,50.86,40.89,29.07,137.8,164.99,79.84,439.596,106.91,44.77,61.84,29.08,461.7,87.36,176.67,31.15,101.85,40.5,112.27,52.37,36.04,28.83,53.16,50.76,39.89,271.62,20.22,204.27,72.09,295.52,186.9,114.37,205.75,184.317,127.92,82.6326,57.37,116.82,47.55,52.96,96.4,191.65,84.56,126.55,310.48,298.71,200.94,60.74,1776.66,70.5,75.21,0.7441,141.83,101.58,5.44,137.82,38.49,285.01,75.75,53.08,19.88,59.585,123.27
11/01/2019,129.4534,63.955,1273.74,345.19,127.8,217.39,53.9,131.2,119.14,172.53,85.33,379.17,36.3918,116.21,201.41,111.7,112.51,42.29,67.24,62.662,8.89,50.6475,34.89,56.51,188.22,255.87,55.82,143.65,69.64,55.35,78.97,193.94,13.21,562.24,40.39,12.05,191,82.97,52.7,296.09,51.18,41.26,29.02,144.49,170.09,83.04,435.71,107.82,46.06,63.05,29.56,469.17,86.55,176.46,31.49,104.64,41.09,112.17,53.3,36.74,29.46,53.66,51.33,40.96,269.26,19.78,200.69,72.93,300.45,188.99,114.35,201.51,186.457,125.34,80.9925,57.16,118.4,48.38,53.76,95.3,193.62,83.21,128.08,311.04,299.2,199.42,64.49,1791.44,66.02,76.33,0.742,144.37,106.47,5.84,136.57,38.95,276.87,76.97,52.13,20.66,58.9275,122.78
11/04/2019,131.4974,64.375,1291.37,351.09,128.82,219.87,53.14,130.23,119.62,176.63,85.78,374.48,36.0505,121.57,194.93,109.49,113.11,44.23,68.04,63.494,9,52.625,36.29,57.61,187.8,255.53,55.71,142,71.3,55.91,81,188.66,13.3,543.2,40.07,12.52,193.92,83.44,53.61,296.82,51.38,41.68,28.91,146.92,174.9,87.44,438,108.77,46.84,64.05,30.08,476.53,86.95,179.69,33.12,109.62,41.97,110.95,51.15,37.14,29,53.16,52.29,40.905,269.29,19.81,196.48,69.85,303.68,186.83,113.5,197.02,186.953,124.76,80.0008,56.64,118.54,49.59,54.93,98.15,194.72,82.37,130.16,332.6,293.43,197.14,67.7,1804.66,62.17,76.75,0.6903,145.23,105.78,5.85,135.22,38.89,278.66,76.74,51.71,21.34,57.4,120.05
11/05/2019,131.7076,64.283,1292.03,358.29,129.1,218.64,52.42,130.42,118.77,177.77,83.18,373.63,35.5291,121.94,193.04,107.92,111.25,41.91,67.32,63.444,9.02,52.4025,36.15,57.55,186.88,255.3,55.54,141.03,72.38,55.47,81.34,192.18,13.1,527.19,38.92,12.64,191.72,84.2,54.38,299.18,51.59,41.62,28.74,146.37,175.27,87.76,438.5,110.06,46.16,63.73,30.35,482.44,86.46,182,32.98,108.05,42.38,112.77,50.71,37.49,29.36,52.79,52.49,41.31,276.31,19.66,194.34,67.87,300.87,185.01,112.09,196.95,187.79,120.25,79.0664,56.39,118.92,48.68,54.81,98.26,194.32,81.89,133.69,324.49,292.18,195.97,67.37,1801.71,61.95,76.26,0.706,140.68,106.59,5.91,133.47,39.17,264.15,75.55,51.84,21.65,56.7775,120.09
11/06/2019,132.5577,64.31,1291.8,354.19,129.3,218.42,52.8,130.96,119.69,176.34,85.13,379.79,35.6524,119.9,195.95,108.77,113.82,39.61,70.93,65.316,8.92,51.9075,35.93,57.6,189.23,256.98,56.36,138.12,70.33,55.14,81.09,194.18,12.84,531.88,39,12.18,193.21,83.7,54.48,301.57,52.47,41.6,28.77,145.49,174,88.16,448,110.51,46.91,63.15,30.43,489.54,87.5,184.16,32.87,107.36,42.5,112.79,52.05,36.82,29.3,52.04,52.06,41.51,277.82,20.07,200.74,68.81,297.25,186.67,112.26,198.59,184.72,121.47,79.381,56.96,118.42,47.68,55.52,98.67,191.55,82.99,132.58,326.39,289,195.83,66.72,1795.77,61.37,75.6,0.6544,140.85,115.37,6.09,134.86,39.25,261.45,75.79,50.83,20.68,56.8725,121.59
11/07/2019,131.5165,64.858,1308.86,357.31,130,223.29,52.29,131.43,121.28,177.01,86,378.75,34.9888,121.89,194.88,108.18,112.77,39.03,71.78,67.108,8.89,52.085,36.28,58.05,189.09,252.79,54.55,137.41,71.61,55.52,82.96,193.08,13.56,522.5,39.18,12.56,190.28,82.25,53.51,305.21,51.98,41.63,29,147.01,174.52,90.32,451.45,110.59,50.43,63.81,30.51,490.16,88.12,186.66,33.28,121.87,42.72,113.48,51.03,37.8,29.05,51.4,52.22,41.39,282.68,20.28,202.82,67.43,295.25,184.99,110.27,199,183.963,121.03,79.0282,57.58,119.57,48.4,55.59,97.23,190.42,81.95,133.06,341.79,286.87,201.31,71.39,1788.2,62.67,76.4,0.7462,141,109.4,6.22,134.5,39.42,263.14,75.91,53.09,20.74,55.7725,118.15
11/08/2019,131.4401,65.035,1311.37,351,130.38,222.91,52.21,133,121.47,176.1,87.2,381.86,35.1215,120.93,196.02,107.32,113.53,40.1,72.47,67.428,9.04,51.945,36.29,58.27,189.7,246.72,54.3,136.44,71.13,55.56,83.9,193.61,13.57,530.31,38.82,12.53,187.56,83.57,53.79,302.62,52.5,41.97,28.78,148.16,173.15,92.16,451.89,110.15,50.08,64.08,30.56,490.21,88.8,187.16,33.23,124.56,41.79,114.91,51.15,38.11,29.15,51.53,51.82,41.52,280.66,20.64,204.13,67.72,293.39,185.1,110.12,198.17,182.983,117.86,79.7052,58.02,119.7,47.19,55.91,98.27,190.84,81.77,133.2,344.28,293.25,201.9,67.98,1785.88,63.16,71.9,0.716,143.77,114.1,6.09,135.23,39.38,254.74,76.64,55.06,20.81,55.52,116.3
11/11/2019,129.3961,65.55,1299.19,366.96,129.92,219.03,51.84,131.98,120.9,176.8,87.67,381.38,35.0078,120.81,195.16,107.51,112.8,38.88,71.73,69.018,9.08,52.045,36.31,58.35,190.06,248.32,52.52,136.53,72.18,55.46,82.68,192.64,13.8,535,39.25,12.16,184.52,83.74,53.31,300.84,52.36,41.62,27.7,148,170.11,90.8,447.75,110.45,51.5,63.14,30.13,486.79,88.73,186.71,33.21,120.87,41.69,114.36,52.65,39.18,29.26,51.91,51.92,41.82,280.69,20.78,207.19,69.1,295,186.58,110.4,198.65,181.6,117.03,79.4096,58.15,118.41,46.26,55.4,96.39,189.61,82.43,131.75,348.41,294.14,203.86,67.73,1771.65,64.47,72.55,0.7329,144.71,113.77,6.02,134.52,39.37,252.68,76.85,53.96,20.93,55.555,115.59
11/12/2019,129.5107,65.49,1298.8,362.88,129.16,220.41,51.71,131.35,120.89,175.47,89.01,386.3,35.0457,120.96,198.19,107,113.17,38.44,72.35,69.986,9.04,52.4025,36.71,58.2,191.43,250.81,51.95,136.51,72.6,55.3,82.36,193.28,13.73,531.24,38.96,12.01,183.83,84.46,52.67,300.5,52.36,41.78,27.94,146.34,170.84,91.36,442,108.35,50.98,62.48,30.11,486.79,88.22,186.97,33.57,121.8,42.2,112.44,54.27,37.76,29.42,51.96,51.26,42.61,277.88,20.55,207.81,69.51,295.73,187.22,109.35,201.49,183.12,117.2,80.2106,58.39,118.1,46.9,55.41,96.33,194.47,83.32,132.53,348.3,291.4,207.1,65.31,1778,64.74,72.92,0.7147,146.68,115.27,5.92,135.54,39.17,257.51,77.05,55.2,20.93,55.805,115.38
11/13/2019,128.4505,66.118,1298,362.5,128.48,219.32,52.41,131.27,120.26,175.54,89.49,387.69,34.6949,122.28,199.23,109.12,112.79,38.12,72.82,69.222,8.81,52.1425,37.52,57.89,194.5,254.91,52.33,138.56,69.95,54.67,79.97,195,13.42,540.73,39.84,11.87,184.01,84.73,51.95,302.9,52.6,42.15,28.09,144.49,170.55,90.32,437.62,108.58,50.78,62.16,29.81,485.57,88.7,182.48,33.37,118.29,40.735,112.58,54.33,36.85,29.4,52.42,52.12,43.02,279.4,20.63,211.11,70,298.22,187.62,110.73,204.62,183.51,116.45,80.8781,58.79,118.43,46.3,54.72,96,193.19,83.94,133.65,338.39,281.89,205,65.18,1753.11,64.61,73.78,0.744,148.31,114.57,5.94,137.05,39.16,259.31,77.16,55.35,19.68,56.9775,116.93
11/14/2019,127.992,65.66,1311.46,367.44,128.6,219.43,52.63,130.96,120.93,174.77,90.44,390.16,34.6475,121.96,199.76,109.57,111.39,37.76,72.94,69.87,8.79,52.4475,38.35,57.81,196.25,259.97,52.7,141.59,70,54.49,79.83,194,12.91,544.71,39.97,11.89,182.86,83.64,51.3,304.59,52.53,42.23,26.69,143.44,170.93,90.32,440.5,111.11,51.17,62.39,29.78,484.59,89.2,182.8,33.57,118.2,40.88,112.47,54.26,37.63,29.8,52.63,52.41,43.73,278.66,20.29,213.22,70.9,298.44,189.75,111.46,206.05,184.813,116.25,80.6206,58.51,119.44,46.8,54.19,97.54,193.15,84.38,134.55,344.87,275.15,209.8,65.54,1754.6,64.97,73.37,0.979,148.69,114.19,5.98,136.15,38.95,257.36,76.76,54.65,20.29,57.4675,117.85
